"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1286","TC0200004843.mm.2","Acss1","68738","acyl-CoA synthetase short-chain family member 1",-0.929066412170325,8.60888830255756,-1.25280000455957,0.233474940969886,0.429250321881025,-6.2079915138791
"1287","TC0200004844.mm.2","Vsx1","114889","visual system homeobox 1",-0.447745883355686,4.40120313365132,-1.47934478709754,0.164091930193955,0.344773341054853,-5.92030734330849
"1288","TC0200004848.mm.2","Abhd12","76192","abhydrolase domain containing 12",0.432273624459657,7.59497781343117,1.28404865561496,0.22268543653279,0.416662440727621,-6.17043316189839
"1289","TC0200004896.mm.2","Trib3","228775","tribbles pseudokinase 3",0.178802166645025,7.59844513710198,0.367479412765141,0.719480166026263,0.845883217561297,-6.9276431790457
"1290","TC0200004899.mm.2","Zcchc3","67917","zinc finger, CCHC domain containing 3",0.153497387753884,4.70041527816729,0.408922022142224,0.68959734748616,0.82516141442161,-6.91060478847556
"1291","TC0200004903.mm.2","Defb29","75400","defensin beta 29",0.204887904629992,5.34965602574899,0.599339476830687,0.559778420577525,0.732339139178378,-6.80984767613276
"1292","TC0200004907.mm.2","Defb45","433490","defensin beta 45",-0.510954729015666,4.22301843477232,-1.61062013947767,0.132504523012137,0.302488385679147,-5.7384004999914
"1293","TC0200004920.mm.2","Dusp15","252864","dual specificity phosphatase-like 15",-0.122168381154735,4.26481696663959,-0.388719497016594,0.704100527449283,0.835841311838635,-6.91913239668889
"1294","TC0200004925.mm.2","Tspyl3","241732","TSPY-like 3",-1.26921479551448,6.18113171672961,-3.39436895065846,0.00512414006967492,0.0371317150048943,-2.65091960733128
"1295","TC0200004926.mm.2","Plagl2","54711","pleiomorphic adenoma gene-like 2",-1.94964693285658,9.79175430402815,-6.50770294536229,2.52830498739136e-05,0.000895655709856042,2.75113066463888
"1296","TC0200004930.mm.2","Nol4l","329540","nucleolar protein 4-like",-0.733298302016543,8.26903867615574,-1.99602430904095,0.0684592259873455,0.199689145382869,-5.15082283287549
"1297","TC0200004932.mm.2","Commd7","99311","COMM domain containing 7",0.0110492068020012,9.24670364962388,0.0382844893159985,0.970072616827123,0.984729507475602,-6.99885258844218
"1298","TC0200004941.mm.2","Necab3","56846","N-terminal EF-hand calcium binding protein 3",-0.283132041320166,6.42318242543738,-0.926471812709551,0.371947527128239,0.571555235188729,-6.55491155916177
"1299","TC0200004942.mm.2","E2f1","13555","E2F transcription factor 1",0.113381028873668,7.48164499573464,0.266650888585384,0.794137018137495,0.890135891055459,-6.96163260786145
"1300","TC0200004943.mm.2","Pxmp4","59038","peroxisomal membrane protein 4",-0.199789927412336,8.46803163070573,-0.7043614526763,0.494272783556236,0.679185589272556,-6.73892613623919
"1301","TC0200004958.mm.2","Pigu","228812","phosphatidylinositol glycan anchor biosynthesis, class U",0.597638420280843,8.67511854596918,1.83831547083874,0.0901714123415688,0.237821210953995,-5.39998141547591
"1302","TC0200004959.mm.2","Ncoa6","56406","nuclear receptor coactivator 6",-0.0792077626076946,8.25700731773741,-0.247050872907731,0.808926941345893,0.898070017504278,-6.96700108553378
"1303","TC0200004963.mm.2","Ggt7","207182","gamma-glutamyltransferase 7",-0.433401205070437,5.58638376606303,-1.57923140838199,0.139535662571328,0.312423150912849,-5.78283400753641
"1304","TC0200004965.mm.2","Gss","14854","glutathione synthetase",-1.13179323975766,6.78165772522662,-2.73503977602618,0.017692667593043,0.0839925656206931,-3.87139435871321
"1305","TC0200004970.mm.2","Edem2","108687","ER degradation enhancer, mannosidase alpha-like 2",-0.613426595942494,9.80503310971408,-1.81462716103452,0.0939258162405647,0.244014700578881,-5.43642467964368
"1306","TC0200004973.mm.2","Eif6","16418","eukaryotic translation initiation factor 6",-0.418097480770905,9.38980267216409,-1.39720648905166,0.186942662539894,0.372708591464668,-6.02864068769147
"1307","TC0200004974.mm.2","Fam83c","71405","family with sequence similarity 83, member C",0.0797552226709737,4.50821761991568,0.269064219967229,0.792321564640423,0.889367368143073,-6.96094358397763
"1308","TC0200004978.mm.2","Gdf5","14563","growth differentiation factor 5",0.492494848137924,4.63827395163068,1.50050326264551,0.158603299488305,0.338166211477451,-5.8916993263278
"1309","TC0200004985.mm.2","Scand1","19018","SCAN domain-containing 1",-0.99094647476131,8.34024900245433,-3.13540124655823,0.00833603828950668,0.0510066999077475,-3.13398750625351
"1310","TC0200004989.mm.2","2900097C17Rik","347740","RIKEN cDNA 2900097C17 gene",-0.368496666455158,7.75255560643057,-1.23108343665321,0.241215882201914,0.437144538216938,-6.23367170718249
"1311","TC0200005000.mm.2","5430405H02Rik","74487","RIKEN cDNA 5430405H02 gene",-1.014080608886,7.25053404039649,-3.60552495916712,0.00345308832610346,0.0283656526868984,-2.25633069396053
"1312","TC0200005003.mm.2","Sla2","77799","Src-like-adaptor 2",0.182447668631514,4.26164064660307,0.621494351051985,0.545572902585827,0.720538873246504,-6.79577656921305
"1313","TC0200005006.mm.2","Ndrg3","29812","N-myc downstream regulated gene 3",0.420073356525085,8.87212029899998,1.45844407512691,0.169670811383081,0.351542837409173,-5.94828858885509
"1314","TC0200005010.mm.2","Dsn1","66934","DSN1 homolog, MIS12 kinetochore complex component",1.82705754034419,4.96148158329606,4.12036480650652,0.00133788343873692,0.0149480478920551,-1.30068010684468
"1315","TC0200005011.mm.2","Soga1","320706","suppressor of glucose, autophagy associated 1",0.562069586161345,6.71277111257152,2.02058525513322,0.0655473802943644,0.194097540305408,-5.11106152459128
"1316","TC0200005013.mm.2","Samhd1","56045","SAM domain and HD domain, 1",-1.13414741473641,11.3469658934641,-4.07546082701186,0.00145178493961788,0.0158199336331078,-1.38338051939469
"1317","TC0200005015.mm.2","Rbl1","19650","RB transcriptional corepressor like 1",1.23593605051676,7.9057402860627,3.03632661958193,0.0100449283471909,0.0571728119531406,-3.31792223637009
"1318","TC0200005016.mm.2","Mroh8","629499","maestro heat-like repeat family member 8",-0.191883514410741,5.69667684306997,-0.651390135767192,0.526727309609166,0.706551442018378,-6.77603040340346
"1319","TC0200005023.mm.2","Blcap","53619","bladder cancer associated protein",-0.392916347548765,7.88750851210045,-1.3742234562536,0.193791757084989,0.38123276626473,-6.05815476024808
"1320","TC0200005030.mm.2","Tgm2","21817","transglutaminase 2, C polypeptide",-1.43490177946708,7.9103013658785,-4.70751664420118,0.000469608188651158,0.00697536614036018,-0.236742203734299
"1321","TC0200005031.mm.2","D630003M21Rik","228846","RIKEN cDNA D630003M21 gene",-0.0471790975504014,4.85377783155923,-0.133059608891566,0.896289222261554,0.949758651647586,-6.99015411436737
"1322","TC0200005052.mm.2","Mafb","16658","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)",0.219756873419053,10.5841990784881,0.789915897733648,0.444475720922356,0.636189892342812,-6.67339010499538
"1323","TC0200005064.mm.2","Emilin3","280635","elastin microfibril interfacer 3",-0.318930708047351,3.61656928803958,-0.907134021397055,0.381690610633468,0.580380404553772,-6.57269846399453
"1324","TC0200005066.mm.2","Chd6","71389","chromodomain helicase DNA binding protein 6",0.539213072265565,7.96173514065158,2.00700032745725,0.0671434806456873,0.1973835442337,-5.13308414647241
"1325","TC0200005072.mm.2","Ptprt","19281","protein tyrosine phosphatase, receptor type, T",-0.714366327602913,4.33333343350086,-2.23992243447258,0.0442072461879411,0.151754210366732,-4.74596033287236
"1326","TC0200005092.mm.2","Hnf4aos","68314","hepatic nuclear factor 4 alpha, opposite strand",0.0575831123762445,4.30519953863367,0.194089524046653,0.849260912929727,0.919700252099923,-6.97947519008455
"1327","TC0200005094.mm.2","Serinc3","26943","serine incorporator 3",0.458604792168391,12.4138430265733,1.73762928877015,0.107119823068694,0.264562526573971,-5.55297061910509
"1328","TC0200005097.mm.2","Ada","11486","adenosine deaminase",0.260488861419994,6.71573104886439,0.933668894979478,0.368366018175311,0.567983259577996,-6.54820840191321
"1329","TC0200005104.mm.2","Kcns1","16538","K+ voltage-gated channel, subfamily S, 1",0.102767226107426,4.81950217341386,0.280779656783322,0.783526690222356,0.884257960305501,-6.95751160160112
"1330","TC0200005108.mm.2","Wfdc15b","192201","WAP four-disulfide core domain 15B",-0.276533162802191,4.16017324195138,-0.909983912342558,0.380243749007076,0.579041253929268,-6.57009769611122
"1331","TC0200005110.mm.2","Svs3b","329557","seminal vesicle secretory protein 3B",0.420572940991165,3.96918791645063,1.12372622146297,0.282492575447302,0.483041830088131,-6.35538522008352
"1332","TC0200005114.mm.2","Sdc4","20971","syndecan 4",-0.611081040372802,10.1934136573665,-1.85885440787776,0.0870265666137872,0.231971759930865,-5.36816718692536
"1333","TC0200005117.mm.2","Trp53tg5","73603","transformation related protein 53 target 5",-0.240344913072425,3.14948601884235,-0.824134041019355,0.425489806852302,0.619954713685812,-6.64527867272038
"1334","TC0200005120.mm.2","Wfdc6a","209351","WAP four-disulfide core domain 6A",0.0950507472589814,4.78322966315976,0.318122358320102,0.755705853200548,0.867547852187081,-6.9456101024634
"1335","TC0200005125.mm.2","Wfdc9","629754","WAP four-disulfide core domain 9",-0.0434069907500461,3.17419410276969,-0.150802822284611,0.882565805129838,0.941793425164848,-6.98745859080676
"1336","TC0200005126.mm.2","Wfdc11","629761","WAP four-disulfide core domain 11",0.32912568827153,6.22216782620953,0.83057176484089,0.421978135289361,0.617248672428542,-6.63987045767218
"1337","TC0200005130.mm.2","Tnnc2","21925","troponin C2, fast",0.179728151515163,5.16847552036765,0.547417702100029,0.593844264798206,0.756377911660741,-6.84093021424402
"1338","TC0200005132.mm.2","Acot8","170789","acyl-CoA thioesterase 8",-0.506802372830786,7.47866198912659,-1.92041068544813,0.0781887993146444,0.216449024127343,-5.27165360402179
"1339","TC0200005139.mm.2","Zfp335","329559","zinc finger protein 335",-0.468789750111121,7.69012364872793,-1.24427335231623,0.236490382788655,0.432512578442673,-6.21811594629676
"1340","TC0200005140.mm.2","Ncoa5","228869","nuclear receptor coactivator 5",0.292722005385971,7.29384657908592,0.919338632226779,0.37552113336994,0.574783026258003,-6.56151070461758
"1341","TC0200005142.mm.2","1700025C18Rik","72211","RIKEN cDNA 1700025C18 gene",-0.222895052142872,4.19136323747563,-0.680451221273212,0.508771681044747,0.691857526782346,-6.75600723880119
"1342","TC0200005145.mm.2","Slc35c2","228875","solute carrier family 35, member C2",0.54532496944503,7.90500497949595,1.86961093655712,0.0854195500825917,0.229211466321731,-5.35142684905358
"1343","TC0200005146.mm.2","Elmo2","140579","engulfment and cell motility 2",0.567787650072847,7.98094929056147,1.83857002447133,0.0901318147016985,0.237812031248045,-5.39958833884947
"1344","TC0200005147.mm.2","Zfp663","381405","zinc finger protein 663",-0.191288904654881,3.94632387688542,-0.593847187918538,0.563331052602166,0.734936882336385,-6.81326151141068
"1345","TC0200005149.mm.2","Ocstamp","74614","osteoclast stimulatory transmembrane protein",-0.236542313152436,5.7250779324119,-0.615876019921172,0.5491562200428,0.723622655674958,-6.79939036553612
"1346","TC0200005150.mm.2","Slc13a3","114644","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",-1.75249880136737,7.20060944495731,-5.08465793943121,0.000245331156013035,0.00442075413455104,0.425944855902785
"1347","TC0200005151.mm.2","Trp53rka","381406","transformation related protein 53 regulating kinase A",-0.278825360518774,7.23687945997781,-0.748289652674983,0.468293176480524,0.655230875922263,-6.70613204433435
"1348","TC0200005164.mm.2","Sulf2","72043","sulfatase 2",2.92111336298043,7.24256261233954,7.88504445926431,3.62832864458962e-06,0.000262924243566869,4.73132812199733
"1349","TC0200005175.mm.2","Prex1","277360","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",-1.1151247827979,8.58354592018792,-3.85629885682063,0.00216944565142045,0.0209809591359966,-1.78905926331501
"1350","TC0200005179.mm.2","Stau1","20853","staufen double-stranded RNA binding protein 1",-0.835086534207296,10.1960000121845,-2.923460995647,0.012421555211032,0.0662200092569205,-3.52647407857503
"1351","TC0200005181.mm.2","Znfx1","98999","zinc finger, NFX1-type containing 1",-1.66159862102341,9.17230018696426,-5.05391889760973,0.00025847765010774,0.00457636258349567,0.372611743105977
"1352","TC0200005183.mm.2","Kcnb1","16500","potassium voltage gated channel, Shab-related subfamily, member 1",0.240019744565888,7.07794633596588,0.672159296058302,0.513857892604521,0.695682439373525,-6.76180320812482
"1353","TC0200005186.mm.2","B4galt5","56336","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5",-1.19268552859616,10.344743023389,-4.08297887782252,0.00143203938641531,0.015705988729928,-1.36952345657618
"1354","TC0200005189.mm.2","Spata2","263876","spermatogenesis associated 2",-1.06058583813266,6.97833887365923,-2.45727239268236,0.0296765334892541,0.116557658632785,-4.36913044676155
"1355","TC0200005205.mm.2","Ripor3","69553","RIPOR family member 3",0.597405378151365,5.47128615739902,1.32019325478574,0.210710130163635,0.401211387107748,-6.12611389128234
"1356","TC0200005218.mm.2","Nfatc2","18019","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2",0.339727358172061,7.31132434862626,1.16376901694891,0.266503084395792,0.465749145770079,-6.31102399916892
"1357","TC0200005223.mm.2","Sall4","99377","spalt like transcription factor 4",-0.0697661164466137,6.22296868839961,-0.232436414014425,0.82000540161651,0.904529172490975,-6.97073999215863
"1358","TC0200005243.mm.2","Zfp217","228913","zinc finger protein 217",-0.0377785940570616,7.93944112668397,-0.079991098538884,0.937525630422772,0.968553719006011,-6.99620908562175
"1359","TC0200005255.mm.2","4930470P17Rik","67637","RIKEN cDNA 4930470P17 gene",0.083595974026331,3.63976360974252,0.289165536799623,0.777250321519133,0.880618698355044,-6.95496634662737
"1360","TC0200005271.mm.2","Aurka","20878","aurora kinase A",2.19572342941785,6.3697298994985,4.77770891159525,0.000415555328489981,0.00644619083720315,-0.112065218224283
"1361","TC0200005287.mm.2","Ctcfl","664799","CCCTC-binding factor (zinc finger protein)-like",-0.100851281442154,4.84883076047657,-0.223147200408872,0.827068312829903,0.908343047770277,-6.97299906444832
"1362","TC0200005290.mm.2","Zbp1","58203","Z-DNA binding protein 1",-3.21297343504831,8.40231324542431,-11.5550968112055,5.51007197741539e-08,1.36340683441169e-05,8.91974749478304
"1363","TC0200005291.mm.2","Pmepa1","65112","prostate transmembrane protein, androgen induced 1",0.158892782660288,5.65309942115286,0.52082368731794,0.611698183274773,0.769167523916656,-6.85581248600782
"1364","TC0200005295.mm.2","Ankrd60","70065","ankyrin repeat domain 60",-0.640709601746233,4.61774460208719,-2.13877061337823,0.0530767095727003,0.169231400593213,-4.91646277547328
"1365","TC0200005314.mm.2","Ctsz","64138","cathepsin Z",-0.596611807110627,12.117903631074,-2.18147066444555,0.0491453986036553,0.162087148515632,-4.84490605507716
"1366","TC0200005317.mm.2","Prelid3b","66390","PRELI domain containing 3B",-0.39252510362415,8.60115572738142,-1.37340755747903,0.194038662735294,0.381570504642287,-6.05919593969021
"1367","TC0200005328.mm.2","Gm14393","664987","predicted gene 14393",0.734662029026403,7.7499991691641,2.65200011413775,0.0206651557655179,0.0927952055678839,-4.0217438663584
"1368","TC0200005331.mm.2","Gm14399","100043761","predicted gene 14399",0.83023201271461,9.05186773234583,2.70178029285057,0.0188291565350026,0.0873630028365844,-3.93175189467712
"1369","TC0200005373.mm.2","Gm14325","329575","predicted gene 14325",0.719203362426365,8.48780675813371,2.24817502385912,0.0435491060823214,0.150581350104005,-4.73190189995469
"1370","TC0200005378.mm.2","Gm14326","665211","predicted gene 14326",0.853649223592715,9.36743955275452,2.77035377831991,0.016559784607581,0.0802670878375105,-3.80711883742761
"1371","TC0200005383.mm.2","Zfp931","353208","zinc finger protein 931",0.866756013652325,8.29499014753477,2.80287702748594,0.0155798101995349,0.077101060719162,-3.7477602814124
"1372","TC0200005386.mm.2","Ppp1r3d","228966","protein phosphatase 1, regulatory subunit 3D",0.0759061263994596,5.40410274779344,0.278137111682039,0.785507802985732,0.885146802320365,-6.95829833804141
"1373","TC0200005397.mm.2","Taf4","228980","TATA-box binding protein associated factor 4",0.111099133821411,5.5317231543964,0.319637697970069,0.754584092363525,0.867352777818713,-6.94509629897968
"1374","TC0200005399.mm.2","Psma7","26444","proteasome (prosome, macropain) subunit, alpha type 7",-0.476204293963747,8.94539502750001,-1.57524603043762,0.140451118281732,0.31336630634884,-5.78843446658644
"1375","TC0200005402.mm.2","Lama5","16776","laminin, alpha 5",0.0499518291530503,5.46427341203066,0.13739559491886,0.892932163584877,0.947969526953597,-6.98952641091436
"1376","TC0200005405.mm.2","Rbbp8nl","271887","RBBP8 N-terminal like",-0.533290416380871,6.12886377253688,-1.80177803697567,0.0960207220227418,0.247870286239368,-5.45607881127447
"1377","TC0200005421.mm.2","Bhlhe23","140489","basic helix-loop-helix family, member e23",-0.141739566450727,4.05961004074253,-0.467667727000389,0.64816480939545,0.796563536198285,-6.88342754266754
"1378","TC0200005425.mm.2","Ythdf1","228994","YTH N6-methyladenosine RNA binding protein 1",-0.32140203981211,8.3370295774197,-0.994325991557843,0.339142406418914,0.541032182612196,-6.4899427076216
"1379","TC0200005433.mm.2","Eef1a2","13628","eukaryotic translation elongation factor 1 alpha 2",0.143849335961466,5.70025851347815,0.47065315732696,0.646090103635043,0.794709007776294,-6.88195236571892
"1380","TC0200005437.mm.2","Srms","20811","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites",0.0340717810765701,3.9853846860465,0.111750983089396,0.912816164691614,0.957258630431717,-6.99294710854361
"1381","TC0200005438.mm.2","Helz2","229003","helicase with zinc finger 2, transcriptional coactivator",-1.94915548739554,9.30276700119026,-4.96935852193683,0.000298590841192572,0.0050825571877494,0.22526096115253
"1382","TC0200005439.mm.2","Gmeb2","229004","glucocorticoid modulatory element binding protein 2",-0.542636788530442,6.31499568195316,-1.93755145955029,0.0758781222997189,0.212982313738967,-5.24447717872311
"1383","TC0200005442.mm.2","Stmn3","20262","stathmin-like 3",0.0564789059408781,6.94590791384485,0.142700142643783,0.888828154989226,0.945591614132308,-6.9887312058771
"1384","TC0200005452.mm.2","Samd10","229011","sterile alpha motif domain containing 10",-0.642056407198897,6.58567374948945,-1.94343392435832,0.0750996663130735,0.211458816193764,-5.23512114145143
"1385","TC0200005455.mm.2","Lkaaear1","277496","LKAAEAR motif containing 1 (IKAAEAR murine motif)",-0.333172765990189,3.84836296701409,-1.15453294129754,0.270127733261271,0.470084800688931,-6.32136709742878
"1386","TC0200005463.mm.2","Npdc1","18146","neural proliferation, differentiation and control 1",0.138551555554386,4.66982751315514,0.397955512638817,0.697454624176007,0.831649878028396,-6.91528604797394
"1387","TC0200005465.mm.2","Dipk1b","56279","divergent protein kinase domain 1B",-0.467300569283084,5.64099038978994,-1.66749716527838,0.120547994640224,0.283681090686838,-5.65645342411201
"1388","TC0200005466.mm.2","Lrrc8a","241296","leucine rich repeat containing 8A VRAC subunit A",-0.436127374043114,7.52785439331947,-1.388162619212,0.18961345998542,0.375731595264983,-6.04029706067614
"1389","TC0200005467.mm.2","Phyhd1","227696","phytanoyl-CoA dioxygenase domain containing 1",-0.716592484364925,7.55841863214142,-1.83632809293987,0.0904811044137313,0.23836167340361,-5.40304922508858
"1390","TC0200005468.mm.2","Nup188","227699","nucleoporin 188",1.21372461496401,6.71003116421819,3.59155411307465,0.00354416033548681,0.0289496832556471,-2.28242317198299
"1391","TC0200005469.mm.2","Dpm2","13481","dolichol-phosphate (beta-D) mannosyltransferase 2",-0.162742105032847,7.71575156283713,-0.582069174885943,0.570990586234602,0.740281085923327,-6.82048223906568
"1392","TC0200005472.mm.2","Eng","13805","endoglin",-0.402342075882951,10.1422810457876,-1.513233801761,0.155376780659919,0.334386389434637,-5.8743517837672
"1393","TC0200005473.mm.2","Hoxd11","15431","homeobox D11",0.331947201136612,3.39815035544989,1.02327955117308,0.325797377863168,0.526754020907449,-6.46103064135296
"1394","TC0200005475.mm.2","Dusp19","68082","dual specificity phosphatase 19",0.96062820804762,5.89219765202907,2.50167125823242,0.0273352207413726,0.110759288046111,-4.29064296478787
"1395","TC0200005476.mm.2","Nup35","69482","nucleoporin 35",1.7109631380816,6.39062455949206,3.62635485213355,0.00332171278180217,0.0276681617823818,-2.21743610042135
"1396","TC0200005479.mm.2","Ganc","76051","glucosidase, alpha; neutral C",0.447036333273574,7.65595752806378,1.36095824739974,0.197838340792862,0.3858265988742,-6.07502633653006
"1397","TC0200005482.mm.2","Hypk","67693","huntingtin interacting protein K",0.470114382840307,8.35883400747481,1.22861826202217,0.24210731302625,0.437977655251659,-6.23656473604385
"1398","TC0200005485.mm.2","Sys1","66460","SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)",-0.573389325824985,8.84212029283554,-1.88875373146761,0.0826261757062481,0.224212247160828,-5.3215030827361
"1399","TC0200005486.mm.2","Dbndd2","52840","dysbindin (dystrobrevin binding protein 1) domain containing 2",-0.295803622051502,7.55943486886788,-0.967645175187247,0.351785219161648,0.552893603614699,-6.51595932964537
"1400","TC0200005489.mm.2","Zfp965","100503949","zinc finger protein 965",0.912572516629014,9.27051859289864,3.06073095917455,0.00959394805018575,0.0555857241399968,-3.27268069657685
"1401","TC0200005490.mm.2","Gm14305","100043387","predicted gene 14305",1.00405616140539,7.19906974217712,3.2325616922894,0.0069434942012935,0.0456820678807539,-2.95303394015562
"1402","TC0200005493.mm.2","Mamdc4","381352","MAM domain containing 4",0.351783996593817,5.59722925725916,1.08057415993073,0.30053139302874,0.501875058810958,-6.40177219831089
"1403","TC0200005496.mm.2","Fam78a","241303","family with sequence similarity 78, member A",0.590134937430324,6.88863230278621,1.89161888434453,0.0822153129440878,0.22349179888051,-5.31700992441809
"1404","TC0200005499.mm.2","Gm13889","620695","predicted gene 13889",-0.0214696524029971,5.8479578656016,-0.0650556939492033,0.949170614500283,0.973250038822051,-6.99736988158108
"1405","TC0200005500.mm.2","Alkbh3","69113","alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase",0.0196669681413901,7.68248464772109,0.061904711125404,0.951629060450029,0.974588816703568,-6.99758426468943
"1406","TC0200005501.mm.2","Cdan1","68968","congenital dyserythropoietic anemia, type I (human)",0.401091518445485,5.05964702243655,1.35845990264462,0.198608196547166,0.387030379172301,-6.07819041918222
"1407","TC0200005504.mm.2","Serinc4","574418","serine incorporator 4",-0.241163088571774,4.69040430878871,-0.673727062009791,0.512893957531898,0.694700827658359,-6.76071241293921
"1408","TC0200005507.mm.2","Ninl","78177","ninein-like",0.632067189859613,7.16423173098246,1.75357511532722,0.10425875641141,0.26047909819723,-5.52908054379641
"1409","TC0200005508.mm.2","Nanp","67311","N-acetylneuraminic acid phosphatase",0.632958794140337,5.62481342044584,2.2281608082869,0.0451615375774945,0.153694665791238,-4.76595923732573
"1410","TC0200005514.mm.2","Zhx3","320799","zinc fingers and homeoboxes 3",0.670130183754336,5.79297500263687,2.19703239192789,0.0477821074586075,0.159188159808604,-4.8186731348974
"1411","TC0200005517.mm.2","Uckl1","68556","uridine-cytidine kinase 1-like 1",-0.689575116560239,7.30568277854644,-1.96458679640561,0.0723605819600966,0.206904764370118,-5.20135482283462
"1412","TC0200005518.mm.2","Zfp512b","269401","zinc finger protein 512B",0.527518411228729,7.28777157303705,1.85737495337423,0.0872497287567842,0.232444458570792,-5.3704654431769
"1413","TC0300000054.mm.2","Zbtb10","229055","zinc finger and BTB domain containing 10",-0.235425015398029,3.69394838832451,-0.766163663542955,0.457969814716347,0.646909463979023,-6.69227005095703
"1414","TC0300000060.mm.2","Fabp5","16592","fatty acid binding protein 5, epidermal",-1.1263585307452,10.7721342005514,-2.69559751306907,0.0190481868367466,0.0879180416100064,-3.94295213879912
"1415","TC0300000090.mm.2","Lrrcc1","71710","leucine rich repeat and coiled-coil domain containing 1",0.647294298740685,6.52878151907307,1.49570334518276,0.159834546642102,0.339443474080829,-5.89821384923043
"1416","TC0300000092.mm.2","Car13","71934","carbonic anhydrase 13",-2.13896253970571,9.25798880487594,-7.78647162015943,4.13678988952914e-06,0.000283565766414008,4.59802547304878
"1417","TC0300000096.mm.2","Car2","12349","carbonic anhydrase 2",-0.574780538085665,3.71343464885837,-2.13770314226925,0.0531786748894061,0.1694410047888,-4.91824350215786
"1418","TC0300000116.mm.2","Cypt12","75439","cysteine-rich perinuclear theca 12",0.291517552586143,4.18502242016021,0.954917280654213,0.357933389928641,0.558737381262666,-6.52815656117064
"1419","TC0300000118.mm.2","Bhlhe22","59058","basic helix-loop-helix family, member e22",0.368820471771194,4.89905222017314,1.17038283198144,0.263930734476528,0.462848280253133,-6.30357693345699
"1420","TC0300000124.mm.2","Mtfr1","67472","mitochondrial fission regulator 1",-0.334569576997716,8.29197004881632,-1.13366750675258,0.278456040964224,0.478713237272763,-6.34448895376429
"1421","TC0300000129.mm.2","Dnajc5b","66326","DnaJ heat shock protein family (Hsp40) member C5 beta",-0.403632979364505,3.92643970039846,-1.45330110171886,0.171067861522343,0.353171236293074,-5.95513097807833
"1422","TC0300000132.mm.2","Trim55","381485","tripartite motif-containing 55",0.0660227077230831,4.33250209246852,0.183611945977434,0.857297285899626,0.924947459901277,-6.98159045849431
"1423","TC0300000134.mm.2","4632415L05Rik","70808","RRS1 ribosome biogenesis regulator homolog pseudogene",-0.150792522137306,6.23308667434468,-0.565083195957179,0.582134455409365,0.747942508881461,-6.83065454478995
"1424","TC0300000137.mm.2","Cp","12870","ceruloplasmin",-5.28018875249155,7.47059200553699,-13.7832685208977,7.2245443326954e-09,2.90789788693109e-06,10.8792629240715
"1425","TC0300000139.mm.2","Hltf","20585","helicase-like transcription factor",0.548496768694739,8.07406691066061,2.0761929527389,0.0593738752149921,0.181813451269573,-5.02015657057505
"1426","TC0300000144.mm.2","Tbl1xr1","81004","transducin (beta)-like 1X-linked receptor 1",0.887037616669664,9.03960084597339,3.2321352040379,0.00694906464473894,0.045689086727723,-2.95382920330632
"1427","TC0300000159.mm.2","Nceh1","320024","neutral cholesterol ester hydrolase 1",0.335832571701607,11.6794629412877,1.10529225053384,0.290095252854859,0.490911816549215,-6.37538306940451
"1428","TC0300000161.mm.2","Tnfsf10","22035","tumor necrosis factor (ligand) superfamily, member 10",-3.55091744229479,6.32163305773264,-8.24043660792031,2.28244991464933e-06,0.000187164974132871,5.20173381569723
"1429","TC0300000162.mm.2","Ghsr","208188","growth hormone secretagogue receptor",-0.162366248368687,4.54293270441894,-0.45968999450565,0.653723951118454,0.800389751882298,-6.88732507937668
"1430","TC0300000168.mm.2","Pld1","18805","phospholipase D1",-0.981032739856063,7.25065784560789,-2.74279670166704,0.0174374635825263,0.0830530835890749,-3.85729219553843
"1431","TC0300000181.mm.2","Eif5a2","208691","eukaryotic translation initiation factor 5A2",0.970426332514343,6.08356769410885,3.6480470364677,0.0031903109062155,0.0270164475321838,-2.17694291975785
"1432","TC0300000182.mm.2","Rpl22l1","68028","ribosomal protein L22 like 1",1.39082878512635,6.54102094900109,3.72368714735807,0.00277221169352419,0.0245410886830741,-2.03585597938617
"1433","TC0300000199.mm.2","Mynn","80732","myoneurin",-0.190763794611373,7.25334325709464,-0.607396010181312,0.554589337343373,0.727947836375795,-6.80478639129006
"1434","TC0300000200.mm.2","Lrriq4","68307","leucine-rich repeats and IQ motif containing 4",0.519017039874399,3.7473856181424,1.61283814593232,0.132019547326249,0.301516953540025,-5.73523914423547
"1435","TC0300000203.mm.2","Sec62","69276","SEC62 homolog (S. cerevisiae)",0.664794955510331,9.44731209896086,2.43345558963388,0.0310111056039978,0.119941192343352,-4.41103970360867
"1436","TC0300000205.mm.2","Gpr160","71862","G protein-coupled receptor 160",0.0713031252161525,5.35313262302114,0.188167860005448,0.853800765568172,0.922646864794324,-6.98068502362028
